Stock_No,Make,Model,Trim,Year,Eng,Trans,Color,Mileage,VIN,Options,Warranty Type,EPACity,EPAHighway,Price,Modified,Internet Specials,Sold,Locked,Dealer Certified,Manufacturer Cert.,Home Page Special,KBB Valuation Needs Verification,Rooftop,Type,MSRP,Days in Stock,Photos,NeedsPrinting,,,,,,,
557452,RAM,1500,Big Horn Quad Cab 4WD,2023,3.6L V6 DOHC 24V,8-Speed Automatic,,21648,1C6RRFBG3PN557452,Adaptive Cruise Control|Lane Keep Assist|Blind Spot Monitoring|Forward Collision Warning|Emergency Braking|Surround View Camera|Electronic Stability Control|Heated Front Seats|Ventilated Front Seats|Leather Upholstery|Premium Audio System|Navigation System|Apple CarPlay|Android Auto|Bluetooth Connectivity|Wireless Charging|Push Button Start|Remote Keyless Entry|Power Adjustable Steering Column|Power Windows|Power Door Locks|Power Folding Mirrors|LED Headlights|LED Fog Lights|Rain-Sensing Wipers|Trailer Tow Package|Trailer Brake Control|Hill Descent Control|Advanced Airbag System|Side Curtain Airbags|Brake Assist|Tire Pressure Monitoring System,BOF,19,24,Available,Used,Truck,EXTENDED CAB PICKUP 4-DR,,Gasoline,8/2/2025,36995,0,0,0,,,,
771274,RAM,1500,Big Horn Crew Cab SWB 2WD,2019,3.6L V6 DOHC 24V,8-Speed Automatic,WHITE,112063,1C6RREFG5KN771274,Leather Upholstery|Heated Front Seats|Ventilated Front Seats|Dual-Zone Automatic Climate Control|Navigation System|Premium Audio System|Bluetooth Connectivity|Push Button Start|Remote Keyless Entry|Power Adjustable Steering Column|Power Windows|Power Door Locks|Power Folding Mirrors|Rain-Sensing Wipers|Adaptive Headlights|Fog Lights|Cruise Control|Electronic Stability Control|Advanced Airbag System|Side Curtain Airbags|Anti-Lock Brakes|Traction Control|Electronic Brake Distribution|Brake Assist|Tire Pressure Monitoring System|Trailer Tow Package|Full-Size Spare Tire|Cargo Area Light|Cup Holders|Center Console Storage|Immobilizer|Child Safety Locks,AS-IS,20,25,Available,Used,Truck,CREW CAB PICKUP 4-DR,,Gasoline,8/14/2025,0,0,38395,0,,,,
588868,RAM,1500,Laramie Crew Cab SWB 4WD,2021,5.7L V8 OHV 16V,8-Speed Automatic,,94906,1C6SRFJT8MN588868,Leather Upholstery|Heated Front Seats|Ventilated Front Seats|Dual-Zone Automatic Climate Control|Navigation System|Premium Audio System|Bluetooth Connectivity|Push Button Start|Remote Keyless Entry|Power Adjustable Steering Column|Power Windows|Power Door Locks|Power Folding Mirrors|Rain-Sensing Wipers|Adaptive Headlights|Fog Lights|Cruise Control|Electronic Stability Control|Advanced Airbag System|Side Curtain Airbags|Anti-Lock Brakes|Traction Control|Electronic Brake Distribution|Brake Assist|Tire Pressure Monitoring System|Trailer Tow Package|Full-Size Spare Tire|Cargo Area Light|Cup Holders|Center Console Storage|Immobilizer|Child Safety Locks,AS-IS,19,24,Available,Used,Truck,CREW CAB PICKUP 4-DR,,Gasoline,9/7/2024,38995,0,0,30000,,,,
740121,RAM,1500,Big Horn Quad Cab 4WD,2021,5.7L V8 OHV 16V,8-Speed Automatic,RED,16508,1C6SRFBT5MN740121,Adaptive Cruise Control|Lane Keep Assist|Blind Spot Monitoring|Forward Collision Warning|Emergency Braking|Surround View Camera|Electronic Stability Control|Heated Front Seats|Ventilated Front Seats|Leather Upholstery|Premium Audio System|Navigation System|Apple CarPlay|Android Auto|Bluetooth Connectivity|Wireless Charging|Push Button Start|Remote Keyless Entry|Power Adjustable Steering Column|Power Windows|Power Door Locks|Power Folding Mirrors|LED Headlights|LED Fog Lights|Rain-Sensing Wipers|Trailer Tow Package|Trailer Brake Control|Hill Descent Control|Advanced Airbag System|Side Curtain Airbags|Brake Assist|Tire Pressure Monitoring System,BOF,0,0,Available,Used,Truck,EXTENDED CAB PICKUP 4-DR,,Gasoline,8/20/2025,38995,0,0,0,,,,
34666,RAM,1500,Big Horn Crew Cab SWB 4WD,2020,5.7L V8 OHV 16V,8-Speed Automatic,,103143,1C6SRFFT3LN234666,Leather Upholstery|Heated Front Seats|Ventilated Front Seats|Dual-Zone Automatic Climate Control|Navigation System|Premium Audio System|Bluetooth Connectivity|Push Button Start|Remote Keyless Entry|Power Adjustable Steering Column|Power Windows|Power Door Locks|Power Folding Mirrors|Rain-Sensing Wipers|Adaptive Headlights|Fog Lights|Cruise Control|Electronic Stability Control|Advanced Airbag System|Side Curtain Airbags|Anti-Lock Brakes|Traction Control|Electronic Brake Distribution|Brake Assist|Tire Pressure Monitoring System|Trailer Tow Package|Full-Size Spare Tire|Cargo Area Light|Cup Holders|Center Console Storage|Immobilizer|Child Safety Locks,AS-IS,19,24,Available,Used,Truck,CREW CAB PICKUP 4-DR,,Gasoline,7/28/2025,0,0,0,22995,,,,
71274,RAM,1500,Big Horn Crew Cab SWB 2WD,2019,3.6L V6 DOHC 24V,8-Speed Automatic,,112000,1C6RREFG5KN771274,Leather Upholstery|Heated Front Seats|Ventilated Front Seats|Dual-Zone Automatic Climate Control|Navigation System|Premium Audio System|Bluetooth Connectivity|Push Button Start|Remote Keyless Entry|Power Adjustable Steering Column|Power Windows|Power Door Locks|Power Folding Mirrors|Rain-Sensing Wipers|Adaptive Headlights|Fog Lights|Cruise Control|Electronic Stability Control|Advanced Airbag System|Side Curtain Airbags|Anti-Lock Brakes|Traction Control|Electronic Brake Distribution|Brake Assist|Tire Pressure Monitoring System|Trailer Tow Package|Full-Size Spare Tire|Cargo Area Light|Cup Holders|Center Console Storage|Immobilizer|Child Safety Locks,AS-IS,20,25,Available,Used,Truck,CREW CAB PICKUP 4-DR,,Gasoline,8/5/2025,0,0,0,17000,,,,
519258,RAM,2500,Laramie Crew Cab SWB 4WD,2023,6.7L L6 OHV 24V TURBO DIESEL,6-Speed Automatic,WHITE,4688,3C6UR5FL9PG519258,Adaptive Cruise Control|Lane Keep Assist|Blind Spot Monitoring|Forward Collision Warning|Emergency Braking|Surround View Camera|Electronic Stability Control|Heated Front Seats|Ventilated Front Seats|Leather Upholstery|Premium Audio System|Navigation System|Apple CarPlay|Android Auto|Bluetooth Connectivity|Wireless Charging|Push Button Start|Remote Keyless Entry|Power Adjustable Steering Column|Power Windows|Power Door Locks|Power Folding Mirrors|LED Headlights|LED Fog Lights|Rain-Sensing Wipers|Trailer Tow Package|Trailer Brake Control|Hill Descent Control|Advanced Airbag System|Side Curtain Airbags|Brake Assist|Tire Pressure Monitoring System,BOF,0,0,Available,Used,Truck,CREW CAB PICKUP 4-DR,,Gasoline,11/5/2024,65000,0,64930,0,,,,
100852,RAM,2500,Tradesman Crew Cab SWB 4WD,2024,6.7L L6 OHV 24V TURBO DIESEL,6-Speed Automatic,WHITE,59829,3C6UR5DL0RG100852,Adaptive Cruise Control|Lane Keep Assist|Blind Spot Monitoring|Forward Collision Warning|Emergency Braking|Surround View Camera|Electronic Stability Control|Heated Front Seats|Ventilated Front Seats|Leather Upholstery|Premium Audio System|Navigation System|Apple CarPlay|Android Auto|Bluetooth Connectivity|Wireless Charging|Push Button Start|Remote Keyless Entry|Power Adjustable Steering Column|Power Windows|Power Door Locks|Power Folding Mirrors|LED Headlights|LED Fog Lights|Rain-Sensing Wipers|Trailer Tow Package|Trailer Brake Control|Hill Descent Control|Advanced Airbag System|Side Curtain Airbags|Brake Assist|Tire Pressure Monitoring System,BOF,0,0,Available,Used,Truck,CREW CAB PICKUP 4-DR,,Gasoline,8/5/2025,52995,0,52600,0,,,,
43799,RAM,2500,Laramie Crew Cab SWB 4WD,2017,6.7L L6 OHV 24V TURBO DIESEL,6-Speed Automatic,,182789,3C6UR5FL3HG643799,Leather Upholstery|Heated Front Seats|Ventilated Front Seats|Dual-Zone Automatic Climate Control|Navigation System|Premium Audio System|Bluetooth Connectivity|Push Button Start|Remote Keyless Entry|Power Adjustable Steering Column|Power Windows|Power Door Locks|Power Folding Mirrors|Rain-Sensing Wipers|Adaptive Headlights|Fog Lights|Cruise Control|Electronic Stability Control|Advanced Airbag System|Side Curtain Airbags|Anti-Lock Brakes|Traction Control|Electronic Brake Distribution|Brake Assist|Tire Pressure Monitoring System|Trailer Tow Package|Full-Size Spare Tire|Cargo Area Light|Cup Holders|Center Console Storage|Immobilizer|Child Safety Locks,AS-IS,0,0,Available,Used,Truck,CREW CAB PICKUP 4-DR,,Gasoline,8/11/2025,0,0,0,25000,,,,
221043,RAM,3500,Laramie Crew Cab LWB 4WD DRW,2018,6.7L L6 OHV 24V TURBO DIESEL,6-Speed Automatic,,82193,3C63RRJL8JG221043,Leather Upholstery|Heated Front Seats|Ventilated Front Seats|Dual-Zone Automatic Climate Control|Navigation System|Premium Audio System|Bluetooth Connectivity|Push Button Start|Remote Keyless Entry|Power Adjustable Steering Column|Power Windows|Power Door Locks|Power Folding Mirrors|Rain-Sensing Wipers|Adaptive Headlights|Fog Lights|Cruise Control|Electronic Stability Control|Advanced Airbag System|Side Curtain Airbags|Anti-Lock Brakes|Traction Control|Electronic Brake Distribution|Brake Assist|Tire Pressure Monitoring System|Trailer Tow Package|Full-Size Spare Tire|Cargo Area Light|Cup Holders|Center Console Storage|Immobilizer|Child Safety Locks,AS-IS,0,0,Available,Used,Truck,CREW CAB PICKUP 4-DR,,Gasoline,9/7/2024,0,0,0,0,,,,
311829,RAM,3500,Laramie Crew Cab LWB 4WD DRW,2022,6.7L L6 OHV 24V TURBO DIESEL,6-Speed Automatic,,0,3C63RRJL6NG311829,Adaptive Cruise Control|Lane Keep Assist|Blind Spot Monitoring|Forward Collision Warning|Emergency Braking|Surround View Camera|Electronic Stability Control|Heated Front Seats|Ventilated Front Seats|Leather Upholstery|Premium Audio System|Navigation System|Apple CarPlay|Android Auto|Bluetooth Connectivity|Wireless Charging|Push Button Start|Remote Keyless Entry|Power Adjustable Steering Column|Power Windows|Power Door Locks|Power Folding Mirrors|LED Headlights|LED Fog Lights|Rain-Sensing Wipers|Trailer Tow Package|Trailer Brake Control|Hill Descent Control|Advanced Airbag System|Side Curtain Airbags|Brake Assist|Tire Pressure Monitoring System,BOF,0,0,Available,Used,Truck,CREW CAB PICKUP 4-DR,,Gasoline,10/7/2025,64995,0,58845,0,,,,
243533,RAM,3500,Laramie Crew Cab LWB 4WD DRW,2024,6.7L L6 OHV 24V TURBO DIESEL,6-Speed Automatic,BLACK,10729,3C63RRJL9RG243533,Adaptive Cruise Control|Lane Keep Assist|Blind Spot Monitoring|Forward Collision Warning|Emergency Braking|Surround View Camera|Electronic Stability Control|Heated Front Seats|Ventilated Front Seats|Leather Upholstery|Premium Audio System|Navigation System|Apple CarPlay|Android Auto|Bluetooth Connectivity|Wireless Charging|Push Button Start|Remote Keyless Entry|Power Adjustable Steering Column|Power Windows|Power Door Locks|Power Folding Mirrors|LED Headlights|LED Fog Lights|Rain-Sensing Wipers|Trailer Tow Package|Trailer Brake Control|Hill Descent Control|Advanced Airbag System|Side Curtain Airbags|Brake Assist|Tire Pressure Monitoring System,BOF,0,0,Available,Used,Truck,CREW CAB PICKUP 4-DR,,Gasoline,9/26/2025,81995,0,80255,0,,,,
107332,SATURN,Sky,Roadster,2007,2.4L L4 DOHC 16V,5-Speed Automatic,,0,1G8MB35B37Y107332,Power Windows|Power Door Locks|Cruise Control|Tilt Steering Wheel|AM/FM Stereo|CD Player|Air Conditioning|Remote Keyless Entry|Dual Front Airbags|Side Airbags|Anti-Lock Brakes|Traction Control|Electronic Stability Control|Power Mirrors|Variable Intermittent Wipers|Rear Window Defroster|Front Bucket Seats|Split Folding Rear Seats|Adjustable Steering Column|12-Volt Power Outlet|Map Lights|Center Console Storage|Cup Holders|Alloy Wheels|Spare Tire|Immobilizer|Child Safety Locks|Fog Lamps|Cargo Area Light|Full-Size Spare Tire|Advanced Airbag System|Brake Assist,AS-IS,20,26,Available,Used,Car,CONVERTIBLE 2-DR,,Gasoline,10/7/2025,18995,0,24725,0,,,,
120858,SATURN,Sky,Roadster,2008,2.4L L4 DOHC 16V,5-Speed Automatic,SILVER,51848,1G8MC35B98Y120858,Power Windows|Power Door Locks|Cruise Control|Tilt Steering Wheel|AM/FM Stereo|CD Player|Air Conditioning|Remote Keyless Entry|Dual Front Airbags|Side Airbags|Anti-Lock Brakes|Traction Control|Electronic Stability Control|Power Mirrors|Variable Intermittent Wipers|Rear Window Defroster|Front Bucket Seats|Split Folding Rear Seats|Adjustable Steering Column|12-Volt Power Outlet|Map Lights|Center Console Storage|Cup Holders|Alloy Wheels|Spare Tire|Immobilizer|Child Safety Locks|Fog Lamps|Cargo Area Light|Full-Size Spare Tire|Advanced Airbag System|Brake Assist,AS-IS,19,24,Available,Used,Car,CONVERTIBLE 2-DR,,Gasoline,10/18/2023,9995,0,25525,0,,,,
891805,SUBARU,Crosstrek,2.0i Premium CVT,2024,2.0L L4 DOHC 16V,Continuously Variable Transmission,RED,6245,JF2GUADC5RH891805,Adaptive Cruise Control|Lane Keep Assist|Blind Spot Detection|Rear Cross-Traffic Alert|Forward Collision Mitigation|EyeSight Driver Assist|Electronic Stability Control|Heated Front Seats|Leather Upholstery|Premium Audio System|Navigation System|Apple CarPlay|Android Auto|Bluetooth Connectivity|Push Button Start|Remote Keyless Entry|Power Adjustable Steering Column|Power Windows|Power Door Locks|Power Folding Mirrors|LED Headlights|LED Fog Lights|Rain-Sensing Wipers|Advanced Airbag System|Side Curtain Airbags|Brake Assist|Tire Pressure Monitoring System|Hill Descent Control|Trailer Stability Assist|Cargo Area Light|Cup Holders,BOF,0,0,Available,Used,Truck,SPORT UTILITY 4-DR,,Gasoline,10/2/2025,30995,0,26145,0,,,,
506881,SUBARU,FORESTER,Sport,2019,2.5L H4 SOHC 16V,Continuously Variable Transmission,BLUE,80618,JF2SKAKC3KH506881,Adaptive Cruise Control|Lane Keep Assist|Blind Spot Detection|Rear Cross-Traffic Alert|Forward Collision Mitigation|EyeSight Driver Assist|Electronic Stability Control|Heated Front Seats|Leather Upholstery|Premium Audio System|Navigation System|Apple CarPlay|Android Auto|Bluetooth Connectivity|Push Button Start|Remote Keyless Entry|Power Adjustable Steering Column|Power Windows|Power Door Locks|Power Folding Mirrors|LED Headlights|LED Fog Lights|Rain-Sensing Wipers|Advanced Airbag System|Side Curtain Airbags|Brake Assist|Tire Pressure Monitoring System|Hill Descent Control|Trailer Stability Assist|Cargo Area Light|Cup Holders,AS-IS,26,33,Available,Used,Truck,SPORT UTILITY 4-DR,,Gasoline,11/29/2023,20995,0,28795,0,,,,
303522,SUBARU,OUTBACK,2.5i Touring,2019,2.5L H4 DOHC 16V,Continuously Variable Transmission,,0,4S4BSATC4K3303522,Adaptive Cruise Control|Lane Keep Assist|Blind Spot Detection|Rear Cross-Traffic Alert|Forward Collision Mitigation|EyeSight Driver Assist|Electronic Stability Control|Heated Front Seats|Leather Upholstery|Premium Audio System|Navigation System|Apple CarPlay|Android Auto|Bluetooth Connectivity|Push Button Start|Remote Keyless Entry|Power Adjustable Steering Column|Power Windows|Power Door Locks|Power Folding Mirrors|LED Headlights|LED Fog Lights|Rain-Sensing Wipers|Advanced Airbag System|Side Curtain Airbags|Brake Assist|Tire Pressure Monitoring System|Hill Descent Control|Trailer Stability Assist|Cargo Area Light|Cup Holders,AS-IS,25,32,Available,Used,Car,WAGON 4-DR,,Gasoline,4/12/2025,0,0,0,17995,,,,
925002,Tesla,Model 3,Long Range,2021,ELECTRIC,1-Speed Automatic,WHITE,12462,5YJ3E1EB6MF925002,Autopilot|Adaptive Cruise Control|Lane Keep Assist|Blind Spot Monitoring|Forward Collision Warning|Emergency Braking|Surround View Camera|Electronic Stability Control|Heated Front Seats|Ventilated Front Seats|Leather Upholstery|Premium Audio System|Navigation System|Bluetooth Connectivity|Wireless Charging|Push Button Start|Remote Keyless Entry|Power Adjustable Steering Column|Power Windows|Power Door Locks|Power Folding Mirrors|LED Headlights|LED Fog Lights|Rain-Sensing Wipers|Advanced Airbag System|Side Curtain Airbags|Brake Assist|Tire Pressure Monitoring System|Over-the-Air Updates|Cargo Area Light|Cup Holders,BOF,141,127,Available,Used,Truck,SEDAN 4-DR,,Gasoline,10/28/2024,0,0,48190,0,,,,
P50569T,Tesla,Model S,Base,2014,ELECTRIC,1-Speed Automatic,,159238,5YJSA1S19EFP50569,Autopilot Ready|Adaptive Cruise Control|Lane Keep Assist|Blind Spot Monitoring|Forward Collision Warning|Emergency Braking|Electronic Stability Control|Heated Front Seats|Leather Upholstery|Premium Audio System|Navigation System|Bluetooth Connectivity|Push Button Start|Remote Keyless Entry|Power Adjustable Steering Column|Power Windows|Power Door Locks|Power Folding Mirrors|LED Headlights|LED Fog Lights|Rain-Sensing Wipers|Advanced Airbag System|Side Curtain Airbags|Brake Assist|Tire Pressure Monitoring System|Over-the-Air Updates|Cargo Area Light|Cup Holders|Immobilizer|Child Safety Locks,AS-IS,88,90,Available,Used,Car,HATCHBACK 4-DR,,Gasoline,11/17/2025,0,0,0,6000,,,,
702924,TOYOTA,86,GT w/Black Color Package 6M,2019,2.0L L4 DOHC 16V,6-Speed Manual,BLACK,29127,JF1ZNAE12K9702924,Leather Upholstery|Heated Front Seats|Dual-Zone Automatic Climate Control|Navigation System|Premium Audio System|Bluetooth Connectivity|Push Button Start|Remote Keyless Entry|Power Adjustable Steering Column|Power Windows|Power Door Locks|Power Folding Mirrors|Rain-Sensing Wipers|Adaptive Headlights|Fog Lights|Cruise Control|Electronic Stability Control|Advanced Airbag System|Side Curtain Airbags|Anti-Lock Brakes|Traction Control|Electronic Brake Distribution|Brake Assist|Tire Pressure Monitoring System|Full-Size Spare Tire|Cargo Area Light|Cup Holders|Center Console Storage|Immobilizer|Child Safety Locks,AS-IS,21,28,Available,Used,Car,COUPE 2-DR,,Gasoline,9/12/2024,0,0,28585,0,,,,
094899,TOYOTA,4RUNNER,TRD Off-road Premium 4WD,2023,4.0L V6 DOHC 24V,5-Speed Automatic,,10951,JTERU5JR5P6094899,Adaptive Cruise Control|Lane Keep Assist|Blind Spot Monitor|Forward Collision Warning|Emergency Braking|Surround View Camera|Electronic Stability Control|Heated Front Seats|Ventilated Front Seats|Leather Upholstery|Premium Audio System|Navigation System|Apple CarPlay|Android Auto|Bluetooth Connectivity|Wireless Charging|Push Button Start|Remote Keyless Entry|Power Adjustable Steering Column|Power Windows|Power Door Locks|Power Folding Mirrors|LED Headlights|LED Fog Lights|Rain-Sensing Wipers|Advanced Airbag System|Side Curtain Airbags|Trailer Stability Assist|Electronic Brake Distribution|Brake Assist,BOF,16,19,Available,Used,Truck,SPORT UTILITY 4-DR,,Gasoline,6/11/2024,0,0,0,0,,,,
002303,TOYOTA,4RUNNER,Limited 2WD,2003,4.0L V6 DOHC 24V,4-Speed Automatic,,427000,JTEZU17R538002303,Power Windows|Power Door Locks|Cruise Control|Tilt Steering Wheel|AM/FM Stereo|CD Player|Air Conditioning|Remote Trunk Release|Keyless Entry|Dual Front Airbags|Side Airbags|Anti-Lock Brakes|Traction Control|Vehicle Stability Assist|Power Mirrors|Variable Intermittent Wipers|Rear Window Defroster|Front Bucket Seats|60/40 Split Folding Rear Seats|Adjustable Steering Column|12-Volt Power Outlet|Map Lights|Center Console Storage|Cup Holders|Steel Wheels|Spare Tire|Immobilizer|Child Safety Locks|LATCH System|Daytime Running Lights|Front and Rear Headrests|Door Pockets|Cargo Area Light,AS-IS,16,20,Available,Used,Truck,SPORT UTILITY 4-DR,,Gasoline,5/17/2025,0,0,0,0,,,,
254732,TOYOTA,4RUNNER,SR5,2022,4.0L V6 DOHC 24V,5-Speed Automatic,WHITE,62091,JTEEU5JR1N5254732,Adaptive Cruise Control|Lane Keep Assist|Blind Spot Monitor|Forward Collision Warning|Emergency Braking|Surround View Camera|Electronic Stability Control|Heated Front Seats|Ventilated Front Seats|Leather Upholstery|Premium Audio System|Navigation System|Apple CarPlay|Android Auto|Bluetooth Connectivity|Wireless Charging|Push Button Start|Remote Keyless Entry|Power Adjustable Steering Column|Power Windows|Power Door Locks|Power Folding Mirrors|LED Headlights|LED Fog Lights|Rain-Sensing Wipers|Advanced Airbag System|Side Curtain Airbags|Trailer Stability Assist|Electronic Brake Distribution|Brake Assist,AS-IS,16,19,Available,Used,Truck,SPORT UTILITY 4-DR,,Gasoline,4/10/2025,0,0,38020,0,,,,
284086,TOYOTA,4RUNNER,TRD Off-road 4WD,2024,4.0L V6 DOHC 24V,5-Speed Automatic,SILVER,30371,JTEPU5JR2R6284086,Adaptive Cruise Control|Lane Keep Assist|Blind Spot Monitor|Forward Collision Warning|Emergency Braking|Surround View Camera|Electronic Stability Control|Heated Front Seats|Ventilated Front Seats|Leather Upholstery|Premium Audio System|Navigation System|Apple CarPlay|Android Auto|Bluetooth Connectivity|Wireless Charging|Push Button Start|Remote Keyless Entry|Power Adjustable Steering Column|Power Windows|Power Door Locks|Power Folding Mirrors|LED Headlights|LED Fog Lights|Rain-Sensing Wipers|Advanced Airbag System|Side Curtain Airbags|Trailer Stability Assist|Electronic Brake Distribution|Brake Assist,BOF,16,19,Available,Used,Truck,SPORT UTILITY 4-DR,,Gasoline,9/9/2025,48995,0,44300,0,,,,
191683,TOYOTA,4RUNNER,SR5 2WD,2019,4.0L V6 DOHC 24V,5-Speed Automatic,GRAY,90887,JTEZU5JR9K5191683,Leather Upholstery|Heated Front Seats|Ventilated Front Seats|Dual-Zone Automatic Climate Control|Navigation System|Premium Audio System|Bluetooth Connectivity|Push Button Start|Remote Keyless Entry|Power Adjustable Steering Column|Power Windows|Power Door Locks|Power Folding Mirrors|Rain-Sensing Wipers|Adaptive Headlights|Fog Lights|Cruise Control|Electronic Stability Control|Advanced Airbag System|Side Curtain Airbags|Anti-Lock Brakes|Traction Control|Electronic Brake Distribution|Brake Assist|Tire Pressure Monitoring System|Full-Size Spare Tire|Cargo Area Light|Cup Holders|Center Console Storage|Immobilizer|Child Safety Locks,AS-IS,17,21,Available,Used,Truck,SPORT UTILITY 4-DR,,Gasoline,9/11/2025,33995,0,34910,31100,,,,
77844,TOYOTA,4RUNNER,SR5 2WD,2018,4.0L V6 DOHC 24V,5-Speed Automatic,,0,JTEZU5JR5J5177844,Leather Upholstery|Heated Front Seats|Ventilated Front Seats|Dual-Zone Automatic Climate Control|Navigation System|Premium Audio System|Bluetooth Connectivity|Push Button Start|Remote Keyless Entry|Power Adjustable Steering Column|Power Windows|Power Door Locks|Power Folding Mirrors|Rain-Sensing Wipers|Adaptive Headlights|Fog Lights|Cruise Control|Electronic Stability Control|Advanced Airbag System|Side Curtain Airbags|Anti-Lock Brakes|Traction Control|Electronic Brake Distribution|Brake Assist|Tire Pressure Monitoring System|Full-Size Spare Tire|Cargo Area Light|Cup Holders|Center Console Storage|Immobilizer|Child Safety Locks,AS-IS,17,21,Available,Used,Truck,SPORT UTILITY 4-DR,,Gasoline,7/5/2025,0,0,0,20000,,,,
801243,TOYOTA,CAMRY,XSE,2023,2.5L L4 DOHC 16V,8-Speed Automatic,WHITE,51559,4T1K61AK3PU801243,Adaptive Cruise Control|Lane Keep Assist|Blind Spot Monitor|Forward Collision Warning|Emergency Braking|Surround View Camera|Electronic Stability Control|Heated Front Seats|Ventilated Front Seats|Leather Upholstery|Premium Audio System|Navigation System|Apple CarPlay|Android Auto|Bluetooth Connectivity|Wireless Charging|Push Button Start|Remote Keyless Entry|Power Adjustable Steering Column|Power Windows|Power Door Locks|Power Folding Mirrors|LED Headlights|LED Fog Lights|Rain-Sensing Wipers|Advanced Airbag System|Side Curtain Airbags|Trailer Stability Assist|Electronic Brake Distribution|Brake Assist,AS-IS,27,38,Available,Used,Car,SEDAN 4-DR,,Gasoline,6/12/2025,28995,0,32340,0,,,,
632984,TOYOTA,CAMRY,SE Nightshade Edition,2022,2.5L L4 DOHC 16V,8-Speed Automatic,,110725,4T1G11AK8NU632984,Leather Upholstery|Heated Front Seats|Ventilated Front Seats|Dual-Zone Automatic Climate Control|Navigation System|Premium Audio System|Bluetooth Connectivity|Push Button Start|Remote Keyless Entry|Power Adjustable Steering Column|Power Windows|Power Door Locks|Power Folding Mirrors|Rain-Sensing Wipers|Adaptive Headlights|Fog Lights|Cruise Control|Electronic Stability Control|Advanced Airbag System|Side Curtain Airbags|Anti-Lock Brakes|Traction Control|Electronic Brake Distribution|Brake Assist|Tire Pressure Monitoring System|Full-Size Spare Tire|Cargo Area Light|Cup Holders|Center Console Storage|Immobilizer|Child Safety Locks,AS-IS,28,39,Available,Used,Car,SEDAN 4-DR,,Gasoline,7/7/2025,0,0,0,18000,,,,
006421,TOYOTA,COROLLA,S Plus CVT,2014,1.8L L4 DOHC 16V,Continuously Variable Transmission,,160000,5YFBURHEXEP006421,Power Windows|Power Door Locks|Cruise Control|Tilt Steering Wheel|AM/FM Stereo|CD Player|Air Conditioning|Remote Keyless Entry|Dual Front Airbags|Side Airbags|Anti-Lock Brakes|Traction Control|Electronic Stability Control|Power Mirrors|Variable Intermittent Wipers|Rear Window Defroster|Front Bucket Seats|Split Folding Rear Seats|Adjustable Steering Column|12-Volt Power Outlet|Map Lights|Center Console Storage|Cup Holders|Steel Wheels|Spare Tire|Immobilizer|Child Safety Locks|Fog Lamps|Cargo Area Light|Full-Size Spare Tire|Advanced Airbag System|Brake Assist,AS-IS,29,37,Available,Used,Car,SEDAN 4-DR,,Gasoline,6/4/2024,0,0,0,0,,,,
173171,TOYOTA,COROLLA,SE Hatchback CVT,2022,2.0L L4 DOHC 16V,Continuously Variable Transmission,GRAY,57577,JTND4MBE2N3173171,Adaptive Cruise Control|Lane Keep Assist|Blind Spot Monitor|Forward Collision Warning|Emergency Braking|Surround View Camera|Electronic Stability Control|Heated Front Seats|Ventilated Front Seats|Leather Upholstery|Premium Audio System|Navigation System|Apple CarPlay|Android Auto|Bluetooth Connectivity|Wireless Charging|Push Button Start|Remote Keyless Entry|Power Adjustable Steering Column|Power Windows|Power Door Locks|Power Folding Mirrors|LED Headlights|LED Fog Lights|Rain-Sensing Wipers|Advanced Airbag System|Side Curtain Airbags|Trailer Stability Assist|Electronic Brake Distribution|Brake Assist,AS-IS,32,41,Available,Used,Car,HATCHBACK 4-DR,,Gasoline,9/24/2025,21998,0,22940,0,,,,
055049,TOYOTA,GR Supra,3,2023,3.0L L6,8-Speed Automatic,,7449,WZ1DB0G03PW055049,Adaptive Cruise Control|Lane Keep Assist|Blind Spot Monitor|Forward Collision Warning|Emergency Braking|Surround View Camera|Electronic Stability Control|Heated Front Seats|Ventilated Front Seats|Leather Upholstery|Premium Audio System|Navigation System|Apple CarPlay|Android Auto|Bluetooth Connectivity|Wireless Charging|Push Button Start|Remote Keyless Entry|Power Adjustable Steering Column|Power Windows|Power Door Locks|Power Folding Mirrors|LED Headlights|LED Fog Lights|Rain-Sensing Wipers|Advanced Airbag System|Side Curtain Airbags|Trailer Stability Assist|Electronic Brake Distribution|Brake Assist,BOF,23,31,Available,Used,Car,COUPE 2-DR,,Gasoline,2/27/2025,0,0,0,0,,,,
201000,TOYOTA,HIGHLANDER,XLE FWD V6,2017,3.5L V6 DOHC 24V,6-Speed Automatic,,88647,5TDKZRFH5HS201000,Leather Upholstery|Heated Front Seats|Ventilated Front Seats|Dual-Zone Automatic Climate Control|Navigation System|Premium Audio System|Bluetooth Connectivity|Push Button Start|Remote Keyless Entry|Power Adjustable Steering Column|Power Windows|Power Door Locks|Power Folding Mirrors|Rain-Sensing Wipers|Adaptive Headlights|Fog Lights|Cruise Control|Electronic Stability Control|Advanced Airbag System|Side Curtain Airbags|Anti-Lock Brakes|Traction Control|Electronic Brake Distribution|Brake Assist|Tire Pressure Monitoring System|Full-Size Spare Tire|Cargo Area Light|Cup Holders|Center Console Storage|Immobilizer|Child Safety Locks,AS-IS,20,27,Available,Used,Truck,SPORT UTILITY 4-DR,,Gasoline,10/24/2024,0,0,0,0,,,,
